Serial,ProductName,Timestamp,branch,delayEstBranchDelay,delayEstFrac,delayEstFracCorr,delayEstFracDeltaInt,delayEstFracStep,delayEstInt,delayEstIntCorr,delayEstTrainingSigEnable,delayEstimationEnable,dohGain,dpGainCtrlType,dpGainLoopEnable,dpTsEnable,dpd,dpdAutoStart,dpdNomPwr,dpdRestartCounter,gainAutoStart,gainStateMachine,ganBoostModeEnable,ganBoostModeState,islastDelEstFracSuccess,linearizationStateMachine,powerBackoff,powerClass,powerLevel,rfPower,runMode,shpAlgRestartCounter,shpAutoStart,shpGanAlgEnabled,shpGanAlgHwCapablility,status,statusBit,torGainBackoff,torIqCompEnable,torSupported,torTemp,trxCtrlVer,txAtt,txAttPeak,txDpdGainDefault,txDpdPma,txPma,txPmb,txTorPmb,dir,boardName,log_type,nodeName,elog_time_e10,elog_id,abn,subId,recoveryAction,desc,torStepBit,tsaDpGainCtrlDeviceType,DpaVddSv,IDpaSv.0,IDpaSv.1,IMpaSv.0,IMpaSv.1,PaVddSv,elog_time_e27,time_diff,LinAlarm,PA Status Pattern 2,Symptoms
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,421,16.1.1,2106,0,40,-1000,-1000,-1000,-62.7636,VIL_0807,BXP_13,elog,LPDEL01,7/23/2025 2:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43292,83,54,0,400,43101,7/23/2025 2:58,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,421,16.1.1,2106,0,40,-1000,-1000,-28.2755,-61.5671,VIL_0807,BXP_13,elog,LPDEL01,7/23/2025 2:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46375,87,55,0,146,46078,7/23/2025 2:58,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,413,16.1.1,2106,0,40,-1000,-1000,-1000,-62.8837,VIL_0807,BXP_13,elog,LPDEL01,7/23/2025 3:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43242,83,51,0,212,43191,7/23/2025 3:00,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,-6.07898,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,413,16.1.1,2106,0,40,-27.8433,-23.9079,-24.4067,-61.769,VIL_0807,BXP_13,elog,LPDEL01,7/23/2025 3:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46250,87,55,0,141,46164,7/23/2025 3:00,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-240,FALSE,TRUE,413,16.1.1,2106,0,40,-1000,-1000,-24.8623,-61.289,VIL_0807,BXP_13,elog,LPDEL01,7/23/2025 3:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46339,90,56,0,139,46199,7/23/2025 3:00,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,390,16.1.1,2106,0,40,-1000,-1000,-1000,-62.8349,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 3:55,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43277,86,55,0,217,43191,7/24/2025 3:55,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,-6.07898,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,390,16.1.1,2106,0,40,-26.4897,-22.4473,-25.4271,-61.769,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 3:56,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46355,94,55,0,136,46148,7/24/2025 3:56,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,382,16.1.1,2106,0,40,-1000,-1000,-1000,-63.1198,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 3:57,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43347,85,54,0,388,43191,7/24/2025 3:57,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,-6.31311,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,390,16.1.1,2106,0,40,-79.0868,-81.416,-24.9052,-62.0031,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 3:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46269,88,54,0,141,46164,7/24/2025 3:58,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,-7.12668,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-240,FALSE,TRUE,390,16.1.1,2106,0,40,-26.8517,-22.8051,-25.7399,-61.6167,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 3:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46375,88,57,0,146,46148,7/24/2025 3:58,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,382,16.1.1,2106,0,40,-1000,-1000,-1000,-62.8916,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 4:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43226,85,55,0,227,43171,7/24/2025 4:00,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,390,16.1.1,2106,0,40,-1000,-1000,-39.4046,-61.9126,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 4:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46285,84,56,0,139,46078,7/24/2025 4:00,0 days 00:00:01,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,382,16.1.1,2106,0,40,-1000,-1000,-1000,-62.9891,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 4:02,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43328,82,53,0,630,43121,7/24/2025 4:02,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,-9.37311,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,390,16.1.1,2106,0,40,-26.6191,-22.7425,-21.3951,-62.0531,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 4:02,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43277,87,48,0,139,43085,7/24/2025 4:02,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-240,FALSE,TRUE,382,16.1.1,2106,0,40,-1000,-1000,-21.9182,-61.6137,VIL_0807,BXP_13,elog,LPDEL01,7/24/2025 4:02,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43242,84,54,0,136,43121,7/24/2025 4:02,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,436,16.1.1,2106,0,40,-1000,-1000,-1000,-62.8661,VIL_0807,BXP_13,elog,LPDEL01,8/2/2025 15:06,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43226,86,53,0,619,43085,8/2/2025 15:06,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,436,16.1.1,2106,0,40,-1000,-1000,-34.2472,-61.7221,VIL_0807,BXP_13,elog,LPDEL01,8/2/2025 15:07,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46375,88,50,0,141,46148,8/2/2025 15:07,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,428,16.1.1,2106,0,40,-1000,-1000,-1000,-62.7713,VIL_0807,BXP_13,elog,LPDEL01,8/2/2025 15:08,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43277,86,53,0,208,43156,8/2/2025 15:08,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,-5.84385,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,428,16.1.1,2106,0,40,-26.2026,-22.2242,-24.4663,-61.5338,VIL_0807,BXP_13,elog,LPDEL01,8/2/2025 15:09,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46339,86,53,0,141,46058,8/2/2025 15:09,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-240,FALSE,TRUE,436,16.1.1,2106,0,40,-1000,-1000,-24.2991,-61.2041,VIL_0807,BXP_13,elog,LPDEL01,8/2/2025 15:09,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46285,90,52,0,146,46199,8/2/2025 15:09,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,421,16.1.1,2106,0,40,-1000,-1000,-1000,-62.8778,VIL_0807,BXP_13,elog,LPDEL01,8/4/2025 3:11,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43226,86,55,0,433,43101,8/4/2025 3:11,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,421,16.1.1,2106,0,40,-1000,-1000,-1000,-61.7949,VIL_0807,BXP_13,elog,LPDEL01,8/4/2025 3:12,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46355,87,54,0,141,46113,8/4/2025 3:12,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,0,FALSE,TRUE,413,16.1.1,2106,0,40,-1000,-1000,-1000,-62.9034,VIL_0807,BXP_13,elog,LPDEL01,8/4/2025 3:13,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,43257,84,52,0,333,43085,8/4/2025 3:13,0 days 00:00:00,27,Normal,
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-120,FALSE,TRUE,413,16.1.1,2106,0,40,-1000,-1000,-27.3198,-61.8954,VIL_0807,BXP_13,elog,LPDEL01,8/4/2025 3:13,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46320,89,58,0,141,46148,8/4/2025 3:13,0 days 00:00:00,27,PA abnormal,Tx gain low
CN39914555,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.39,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,,-240,FALSE,TRUE,421,16.1.1,2106,0,40,-1000,-1000,-1000,-61.4966,VIL_0807,BXP_13,elog,LPDEL01,8/4/2025 3:14,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,46320,88,54,0,139,46093,8/4/2025 3:14,0 days 00:00:00,27,Normal,
CN39919657,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,TOR_ADC_ERR,0,FALSE,TRUE,421,16.6.1,2109,0,40,-1000,-1000,-1000,-6.35,VIL_0708,BXP_5,elog,LO01INMP604717,3/30/2025 11:16,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,6,DEV_F1441,43277,80,51,172,125,43156,3/30/2025 11:16,0 days 00:00:00,0,Normal,Tx gain high
CN39919657,Radio 2271 B0C,,1,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,0,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,TOR_ADC_ERR,0,FALSE,TRUE,421,16.6.1,2108,0,40,-1000,-1000,-1000,-6.2,VIL_0708,BXP_5,elog,LO01INMP604717,3/30/2025 11:16,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,6,DEV_F1441,43226,81,47,167,117,43000,3/30/2025 11:16,0 days 00:00:00,0,Normal,Tx gain high
CN39919657,Radio 2271 B0C,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,20,44.38,47.0172,BF,0,TRUE,TRUE,TRUE,DPD_STATUS_OK,TOR_ADC_ERR,-120,FALSE,TRUE,421,16.6.1,2109,0,40,-22.22,-18.18,-21.17,-5.66,VIL_0708,BXP_5,elog,LO01INMP604717,3/30/2025 11:16,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,6,DEV_F1441,43207,78,47,170,132,43066,3/30/2025 11:16,0 days 00:00:00,0,Normal,Tx gain high
CN39926802,Radio 2271 B3,,0,0,29,8186,-1,67,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,1,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,-0.413529,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,428,16.1.1,1983,0,40,-26.937,-22.9927,-24.3146,-57.1435,VIL_0708,BXP_4,elog,LO01INMP604442,5/23/2025 18:49,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27832,127,101,0,0,48546,5/23/2025 18:49,0 days 00:00:00,0,Normal,Tx gain low
CN39926802,Radio 2271 B3,,0,0,42,8093,-1,54,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,12,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,474,16.1.1,1983,0,40,-1000,-1000,-27.0842,-56.088,VIL_0708,BXP_4,elog,LO01INMP604442,5/29/2025 18:06,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27792,126,105,0,0,48738,5/29/2025 18:06,0 days 00:00:00,0,Normal,Tx gain low
CN39926802,Radio 2271 B3,,0,0,43,8024,-1,54,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,3,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,1.63728,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,482,16.1.1,1983,0,40,-25.764,-21.798,-24.3161,-55.0927,VIL_0708,BXP_4,elog,LO01INMP604442,6/26/2025 1:07,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27792,130,102,0,0,48546,6/26/2025 1:07,0 days 00:00:00,0,Normal,Tx gain low
CN39929564,Radio 2271 B3,,1,0,52,8002,-1,44,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,7,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,10.2531,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,467,16.1.1,1991,0,40,-21.0545,-16.9903,-18.5094,-46.4769,VIL_0708,BXP_4,elog,LO01INMP604652,5/28/2025 14:42,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27882,128,101,0,0,48738,5/28/2025 14:42,0 days 00:00:00,0,Normal,"Tx gain low, DPD restart"
CN39929564,Radio 2271 B3,,1,0,39,8189,-1,57,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,24,TRUE,CtrlGainStateTuning=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,43.7543,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,551,16.1.1,1991,0,40,-15.0891,-11.0941,-11.139,-12.9757,VIL_0708,BXP_4,elog,LO01INMP604652,6/4/2025 2:48,10,raiseFaultAndRollback,lin-tuning,no-suggested-action,Tuning timeout.,,,27902,168,155,127,49,48722,6/4/2025 2:48,0 days 00:00:00,0,Normal,"Tx gain high, DPD restart"
CN39929599,Radio 2271 B3,,0,0,26,8179,-1,70,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,21,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,3.4094,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,474,16.1.1,1982,0,40,-28.4647,-24.4557,-21.899,-53.3206,VIL_0708,BXP_2,elog,LO01INMP604947,5/24/2025 3:05,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27875,131,105,0,0,48601,5/24/2025 3:05,0 days 00:00:01,0,Normal,"Tx gain low, DPD restart"
CN39930795,Radio 2271 B3,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,0,FALSE,TRUE,436,16.1.1,1977,0,40,-1000,-1000,-1000,-5.6842,VIL_0708,BXP_3,elog,LO01INMP604886,4/30/2025 13:05,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27964,132,102,521,0,48441,4/30/2025 13:05,0 days 00:00:00,0,Normal,Tx gain high
CN39930795,Radio 2271 B3,,0,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,50.4328,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-120,FALSE,TRUE,436,16.1.1,1977,0,40,-22.7557,-18.7238,-21.7131,-5.0972,VIL_0708,BXP_3,elog,LO01INMP604886,4/30/2025 13:06,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27902,131,100,512,0,48531,4/30/2025 13:06,0 days 00:00:01,0,Normal,Tx gain high
CN39930795,Radio 2271 B3,,1,0,0,0,0,0,0,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,0,FALSE,TRUE,436,16.1.1,1985,0,40,-1000,-1000,-1000,-5.9716,VIL_0708,BXP_3,elog,LO01INMP604886,4/30/2025 13:06,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27914,134,101,469,0,48531,4/30/2025 13:06,0 days 00:00:01,0,Normal,Tx gain high
CN39930818,Radio 2271 B3,,1,0,38,8184,-1,58,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,1,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,8.49142,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,512,16.1.1,1986,0,40,-29.9236,-26.2187,-19.4931,-48.2386,VIL_0708,BXP_5,elog,LO01IDMP110531,6/14/2025 9:50,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27953,137,106,0,0,48632,6/14/2025 9:50,0 days 00:00:00,0,Normal,Tx gain low
CN39930909,Radio 2271 B3,,0,0,43,8010,-1,53,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,3,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,28.6471,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,505,16.1.1,1989,0,40,-14.8957,-10.8991,-10.8231,-28.0829,VIL_0807,BXP_4,elog,LO01IDMP104971,5/27/2025 16:24,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27914,136,105,0,0,48582,5/27/2025 16:24,0 days 00:00:00,0,Normal,Tx gain low
